flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
26.866431140899657,36628.4,7.6,74.6,6.112315999381669,6.112315999381669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,100.0,210.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1540.0,-1.0,214.0,99.87558977056656,47.20146809518023,88.8,166518872.8375818,13.5,14.12592448093769,66.89760388664963,2243.1753128818928,1.0,244.6,BenignTraffic
10.52597951889038,714625.5,6.0,-1.0,69.77967081277718,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.3,734.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9196.5,1225.1,2527.6,1654.7604365079364,413.0508539467604,1707.3,0.0011359214782714,5.5,57.4863117351159,584.1421196012969,245870.34373354432,0.7,38.5,BenignTraffic
42.9040819644928,2961521.0,6.0,231.0,65.25019973791106,65.25019973791106,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,116.0,2799.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11833.0,60.0,2962.0,-1.0,1007.866695644404,66.0,166523493.9837888,13.5,39.651032671221046,1427.57552395581,1020886.3278203512,1.0,244.6,BenignTraffic
38.68004984855652,2755571.8,6.0,63.6,69.96499414546074,69.96499414546074,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.4,2707.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6619.4,66.0,1532.0,386.2539500274408,517.8147423371576,1378.2,166523413.64097032,-1.0,26.2198284327415,732.576457424713,347003.43101844063,1.0,244.6,BenignTraffic
61.73684961795807,317307.4,5.9,81.7,12.04816242998082,12.04816242998082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.2,0.0,147.0,540.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,444.8,60.6,131.6,-1.0,24.090653863932967,89.8,0.0182076930999755,5.5,12.3155812530254,34.06932942080981,967.4245645628622,0.8,38.5,BenignTraffic
32.405886149406435,16391.2,6.5,76.2,2.028226566878768,2.028226566878768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.8,111.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2449.8,60.0,561.4,152.62183193354636,142.88627547682304,255.9,-1.0,13.5,17.409187634386303,202.59842875057944,24979.81789938352,1.0,244.6,BenignTraffic
0.6462670087814331,2196440.0,6.0,99.4,3297.6896838534763,3297.6896838534763,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,524.7,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16935.4,78.0,2858.0,1093.7771992455428,1006.480255610496,1190.0,166520193.1048113,13.5,46.564431337486006,1416.022264218362,1003226.6007684732,1.0,244.6,BenignTraffic
32.229612159729,1859186.7,5.5,64.0,51.63018469773341,51.63018469773341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.5,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6911.0,98.0,1372.4,1099.2580952380952,491.6367461949027,1372.4,0.0033122062683105,5.5,45.55490146338221,695.2793542298105,276537.4283446712,0.9,-1.0,BenignTraffic
45.7455281496048,1592227.4,6.0,147.1,55.11347855288305,55.11347855288305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,1.6,0.0,238.0,1825.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22780.2,50.0,4410.0,1503.5978543648473,1471.687512561171,864.9,166520693.6349017,13.5,54.83024654657565,2083.2067205588346,2171268.1213300875,-1.0,-1.0,BenignTraffic
87.42194771766663,65158.2,11.5,80.3,4.883839351713676,4.883839351713676,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,223.6,461.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,666.2,64.4,-1.0,112.98984126984126,45.86272663992692,124.0,0.0274462938308715,5.5,14.970236159863656,64.85969002159449,2361.0001320231795,0.9,38.5,BenignTraffic
7.856607031822205,417008.3,10.4,145.9,38.87977006972186,38.87977006972186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,19.4,417.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,383.4,64.8,75.6,68.34285714285714,4.240060481023472,72.0,-1.0,5.5,11.688404289179635,5.996351037545584,45.773061224489794,0.4,38.5,BenignTraffic
1.1088846445083618,135762.1,6.0,127.6,95.11532636923911,95.11532636923911,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,2.0,0.0,10.9,112.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3449.7,66.0,1384.5,458.4659920634921,499.04842197016205,795.1,0.0042646169662475,5.5,27.408206814161293,705.7610466310946,421002.3034359253,0.9,38.5,BenignTraffic
18.25550675392151,956660.5,6.0,215.2,75.90525954476307,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,-1.0,109.9,1005.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4290.0,66.0,2962.0,284.1056188393649,714.7822187735127,75.0,166525802.2443827,13.5,23.81884483427775,1012.9928213534602,516732.0985160444,1.0,244.6,BenignTraffic
95.71251330375672,33172.3,12.6,89.5,2.757362389860828,2.757362389860828,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,103.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,658.8,75.6,173.0,110.04119047619048,35.11295719943102,131.4,0.0079773902893066,5.5,14.7674864433658,49.65722028646137,1723.9242239229025,0.9,38.5,BenignTraffic
89.26321468353271,46015.0,10.9,91.7,6.0932431791859845,6.0932431791859845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,146.8,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1201.1,59.0,720.5,195.99511904761903,-1.0,190.5,0.0102089881896972,5.5,19.209783974008104,319.73539430785684,71230.11755938208,0.9,38.5,BenignTraffic
114.3457239627838,4226988.0,6.0,64.0,33.332364436987085,33.332364436987085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11947.0,1369.2,7306.0,2953.898095238095,2153.9396266509807,1369.2,0.000558590888977,5.5,74.24483422326506,3046.1306325426585,5212465.277233561,0.9,38.5,BenignTraffic
100.95593478679658,6399284.5,6.0,114.4,62.38630805649744,62.38630805649744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,287.0,6298.5,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4788.0,228.8,1514.0,930.5556349206348,624.5873064790246,943.8,-1.0,5.5,42.88965807968016,883.2998397087174,433877.9248517889,0.9,38.5,BenignTraffic
43.00966029167175,6132.8,12.6,77.2,3.246619177906138,3.246619177906138,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1305.8,50.0,230.0,83.83395427070352,61.3919673590363,89.7,166520947.83813292,13.5,12.957950724917742,86.99443390341142,3788.76624361648,1.0,244.6,BenignTraffic
28.388538360595703,1787999.0,6.0,231.0,60.4292865532615,60.4292865532615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,1715.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,8190.0,66.0,2962.0,-1.0,852.2926590033221,66.0,166524938.7245262,13.5,32.9720032258913,1207.5206370770634,731875.1355951341,1.0,244.6,BenignTraffic
19.49458577632904,47669.6,9.3,75.0,26.29456711242569,26.29456711242569,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.6,0.0,87.6,192.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1315.2,61.2,238.4,84.04276402390181,47.55434222024783,109.4,166523383.76399612,13.5,12.96734293632314,-1.0,2401.760929019716,1.0,244.6,BenignTraffic
3.425936031341553,351678.0,6.0,64.0,-1.0,50.48883420369658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.6,325.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9642.6,525.0,4390.8,-1.0,1621.3966858414774,1142.2,0.0112112998962402,5.5,62.529461360912535,2293.0011831038064,2957046.0859218943,0.9,38.5,BenignTraffic
53.99737331867218,313270.6,6.5,-1.0,11.932242105010332,11.932242105010332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,142.3,537.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,443.8,57.6,126.4,75.50833333333334,22.18245482223812,95.2,0.0170526027679443,5.5,12.25621991549411,-1.0,876.5915436507937,0.8,38.5,BenignTraffic
9.83546063899994,71530.1,6.0,62.3,50.58988101057448,50.58988101057448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,1.8,0.0,63.7,179.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5448.8,367.1,1494.0,1069.6338492063492,532.7979388224633,934.9,-1.0,5.5,46.014087850364575,753.490071087158,355281.776022471,0.8,38.5,BenignTraffic
5.661862635612488,12979.4,13.1,55.8,33.61593389690264,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9884.8,50.0,-1.0,658.9264504956687,1219.5512233914226,58.2,166518763.1322552,13.5,36.23928937064152,1727.9927409327072,1500167.0848262454,1.0,244.6,BenignTraffic
0.3123626947402954,64027.9,6.0,247.0,147.7499487683919,147.7499487683919,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.6,48.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,34003.8,60.0,2922.0,2182.1915969299016,881.4807161233905,2636.4,166518312.7989631,13.5,66.00271639653567,-1.0,779119.2073607739,1.0,244.6,BenignTraffic
13.727212595939635,39025.1,5.9,103.7,7.397521221410675,7.397521221410675,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.1,108.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3867.8,63.6,-1.0,590.5034523809525,827.350405389923,615.1,0.0078598022460937,5.5,31.578188912800584,1170.050164137307,982770.6822220806,0.7,38.5,BenignTraffic
3.1301607847213746,67388.5,7.1,114.4,28.244974496578315,28.244974496578315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.6,0.0,22.2,105.1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1150.1,66.0,138.0,73.49888190971396,20.917407086738773,92.9,166518436.96292832,13.5,12.086668502219885,28.903817233760897,525.2984425459624,0.8,244.6,BenignTraffic
62.28940699100495,1420967.3,12.6,57.8,16.578380500942533,16.578380500942533,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.9,1535.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1878.4,60.0,1265.4,231.34015873015875,375.8700881026007,735.7,0.0255151987075805,5.5,18.58528818574216,531.560576285068,540414.8565394307,0.8,38.5,BenignTraffic
81.36809711456299,111411.6,8.2,185.3,11.417839293008395,11.417839293008395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,160.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5314.8,50.0,1514.0,353.0425363753034,557.6282215159282,-1.0,166522782.8233282,13.5,26.53888220318944,790.096466029049,313529.6437282455,1.0,244.6,BenignTraffic
